path,lines,bytes,risk_score,static_mutable,update_methods,render,pathfinding,los_vision,lua_bridge,threads,network,moddata_save,zombie_char,cell_world,audio,animation,allocation_hot,sha256
zombie/ai/states/ForecastBeatenPlayerState.java,36,1183,20,1,0,0,0,0,0,0,0,0,4,0,0,5,0,986ab9dc2b76d8e5ee49e68e8e4d357793c4717542e437f97c4125fd71865457
zombie/ai/states/PlayerFallingState.java,29,812,20,1,0,0,0,0,0,0,0,0,4,0,0,2,0,c0f48e5f410dace034267a53f3bc2f56e7f02ce10b393f5c411da55b05b0bc61
zombie/iso/objects/interfaces/IClothingWasherDryerLogic.java,29,806,20,0,1,0,0,0,3,0,0,2,0,0,0,0,0,51c2fd6cc05ecfa9a45a05156239834d39d78f1706273cb1e0a0d69bbac0a6fb
zombie/iso/objects/IsoRadio.java,26,618,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,b48e5fa555fcc3bce1b9033b3ae5de6662159be85c0e11a6fd4b32003cfef8b9
zombie/ai/states/PathFindState.java,13,394,20,1,0,0,5,0,0,0,0,0,0,0,0,0,0,5d95ff2e4f4eeb623bfb52bbaa74fe74244b0e9285772fb671cb2373b12fe361
zombie/ai/astar/Mover.java,11,687,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,ec45c8eeed98be852eae96949747ffbcc9086f6534d50932cb9778397b967b9e
zombie/characters/ClothingWetness.java,404,17894,19,0,0,2,0,0,0,0,0,0,2,0,0,0,3,e1d2fe7f086e1ac23728647868792208700b0ca4023bb7c3a627e2173c515383
zombie/core/utils/FibonacciHeap.java,271,9286,19,2,0,0,0,0,0,0,0,0,0,4,0,0,3,282940fb9126923c870fbf57b169b3588972b54ed4ce961144a478ae6a8d5bb3
se/krka/kahlua/integration/expose/MultiLuaJavaInvoker.java,118,4490,19,0,0,0,0,0,3,0,0,0,0,0,0,0,1,27f1f22e902866c8e453193be3d8e5815779fde684f150015d4731e29228e634
zombie/ui/TextBox.java,111,3338,19,0,1,4,0,1,0,0,0,0,0,0,0,0,1,5c6a7719215f3b2f9a4328a83305fe3aabafc0768a19c50a861b0950577301bf
zombie/vehicles/PolyPolyIntersect.java,70,2854,19,5,0,0,4,0,0,0,0,0,0,0,0,0,3,5471ea7f3c06a51986c22bbed89fdcb18302cf0cca380d6588e57d890c55d747
zombie/commands/serverCommands/AddUserCommand.java,49,1681,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,d3288eb2f75fadbc516af5b583a2de7141bd4c5b6c2fe8d2c707df84cd7e8f06
zombie/commands/serverCommands/StartStormCommand.java,48,1572,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5184e47c8cd6247dd0a9f0aae13f9c7c7b9b5f443558cb0f7a638c9fd39ecf28
zombie/commands/serverCommands/StartRainCommand.java,47,1492,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,99c009c28a2a695e09ac67ddbab7701130dbc0a640c21ff2db8b44dd4b949c9a
zombie/commands/serverCommands/UnbanSteamIDCommand.java,45,1556,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,da7a7e7b6b2da742a97a0079c9e4dcfa56065b0f667b8aaed32b31f63778de61
zombie/commands/serverCommands/RemoveUserFromWhiteList.java,37,1229,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,15b41fcf0a4928b56303cfd91e21186a97e8ad5590ad710af35a4efb31e5ccb5
zombie/commands/serverCommands/QuitCommand.java,35,1091,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,430323c7ea7b63e6439bc76228f3b36b86eec536cd643c27b8ab79d14ca41015
zombie/commands/serverCommands/StopWeatherCommand.java,33,1101,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,32951b7f1f881bc63303af95b313df9bb3fc772206f800cc75881c10738bf8f1
zombie/commands/serverCommands/GunShotCommand.java,32,996,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,a5ea549f96e847584e422fc4fcb182ed2a3890a256623643cdd6f3a39761af08
zombie/commands/serverCommands/StopRainCommand.java,32,1017,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,a3eba0534d1eb22be3ff6e152587fd727844d0502fc433b3732cb4a235f808d4
zombie/commands/serverCommands/GrantAdminCommand.java,29,902,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,d5c4bc1db97995c95adface656aadf77a871505cda30cb891be6448703f18972
zombie/commands/serverCommands/RemoveAdminCommand.java,29,900,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,faf291aec15088b66bc42bd740256be8c0b3c96fd371b5809ea74192d558a347
zombie/util/Lambda.java,259,12139,18,32,0,0,0,0,0,6,0,0,0,0,0,0,0,30f68b72459ee703d86dbab1deef7d30fa36cca6a4c4fdfbda61ba63d54a343e
org/lwjglx/util/glu/Cylinder.java,140,5807,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,ed7e2e62eda3bf275c40b99098e682d5973bbece0a7bbd005fa09b9d80f07955
se/krka/kahlua/integration/doc/DokuWikiPrinter.java,127,4749,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,469829c3d3d499da3a97a63cc05a969c8d1bdea7cb5e9d09f57175811a67b792
zombie/core/skinnedmodel/advancedanimation/AnimState.java,108,3924,18,2,0,0,4,0,0,0,0,1,0,0,0,52,2,f087873657738222e656b02572c641a1bf0a4175d6344950cf3ce3efd9f55302
zombie/vehicles/VehicleEngineRPM.java,86,3241,18,0,0,0,0,0,0,6,0,1,0,0,0,0,0,124ffcc6666331dba4f68560b140a72abd1401fa9b6d03700d6305d09a51ed73
zombie/world/logger/WorldDictionaryLogger.java,79,2663,18,6,0,0,0,0,0,0,4,1,0,0,0,0,2,d403934bb21bd795d75f3a6ef07432bdcfe4cf340eabd7729c419258d46ae388
se/krka/kahlua/integration/expose/caller/MethodCaller.java,78,2780,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,02d896d4eeeb912c2b8185591c541b5d2dce3d675fe31512ce2ed7b9805edaab
zombie/commands/serverCommands/LogCommand.java,77,2614,18,2,0,0,0,0,0,0,4,0,0,0,0,0,2,ad61be0c1f2626fd5dacf280339b4482c33f776ce508c12a2df93979ee01978c
zombie/randomizedWorld/randomizedDeadSurvivor/RDSBedroomZed.java,66,2894,18,0,0,2,0,0,0,0,0,0,0,2,0,0,4,b9f3f7af024c9702aacce3e95d628329249057cc396d80f774f4de3def195eeb
zombie/iso/sprite/SkyBoxShader.java,61,3505,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27c3ccfd96882b2e789d275bea22efa82e3b64e857518f17c8577250cecac594
se/krka/kahlua/integration/expose/caller/ConstructorCaller.java,52,1794,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75a17294a7c55ec17e1ab76e552388e6175f81e0bad017285f06993d1eb13c7a
zombie/randomizedWorld/randomizedDeadSurvivor/RDSHockeyPsycho.java,48,1910,18,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4febb8ac6f73dfd3eb9b0b3bf7517889cdd34f99cb7ae46748fdf40d6d233a25
zombie/randomizedWorld/randomizedDeadSurvivor/RDSPrisonEscapeWithPolice.java,43,1808,18,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5829ae95f5a11c4d686ad872cbb6a18b75a0e08a5bb9b36ae2c561b3d476ab20
zombie/randomizedWorld/randomizedDeadSurvivor/RDSPoliceAtHouse.java,39,1667,18,0,0,0,0,0,0,0,0,0,2,2,0,0,0,ccffd46e737fd1520fd80272fe6bcd6b28671f9ee1dd7d05eac3fe646655471c
zombie/ZombieTemplateManager.java,27,709,18,1,0,6,0,0,0,0,0,0,0,0,0,0,0,650fa60675535cf610701435b98bc0c4b8ce1bf4d798e48c73ea80d58f90dde3
com/evildevil/engines/bubble/texture/DDSCaps2.java,26,796,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9ad99cc63f27590898b60fb7821a91b1211fe66be484c8f64b726390d4936b78
se/krka/kahlua/vm/KahluaException.java,16,492,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3ce6032dcffa61d94065c2aa7953953ea743fc37b90081047a9cce965a93d448
zombie/core/znet/CallbackManager.java,15,456,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8f2889b72d86a21dd08ccc5f424f58f23767ae2a59ab600c0670b4f887f9467e
zombie/iso/weather/dbg/ClimMngrDebug.java,856,38482,17,0,0,0,0,0,0,0,2,5,0,0,0,0,9,23e764474c19ed0810ad189ca7fd0e68b22314569398ab679cd7a7f6cce47fe7
zombie/scripting/objects/ScriptModule.java,557,25173,17,0,0,0,0,0,0,0,0,16,0,0,49,45,17,917a3ec8b6e209bd07a27d3d445dbf136c4e801e69f2e0342d12d8fb0b8bbc87
zombie/randomizedWorld/randomizedBuilding/RBTableStory.java,208,8470,17,1,0,0,0,0,0,0,0,3,0,3,0,0,5,db32e60233002020d9991900d9dd65a77e03cfd6b2aeca576bfa4f77011f10df
zombie/characters/action/ActionState.java,154,5485,17,2,0,0,3,0,0,0,0,2,0,0,0,0,5,db017f82c0b09224df2516cee45178427eef2579a1c0eff52b9767c2559c420f
zombie/iso/areas/NonPvpZone.java,154,3843,17,5,0,0,0,0,0,0,4,2,0,0,0,0,1,3bec9b60157c22fbb54c1ab020dd1b87dbce80f6f16b062b214c6c1676dbbc87
zombie/worldMap/WorldMapVBOs.java,132,4831,17,1,0,5,0,0,0,0,0,0,0,0,0,0,2,8f471e0ff23a2ea35febb34f8ed5057f816245b723c322a0bb3790200adeb83c
zombie/characters/SurvivorFactory.java,124,3998,17,15,0,0,0,0,0,0,0,0,1,2,0,0,4,479edb721c71879870b9d8bd41dcefc457d46cecbc530f9290563d5df0e4b69f
zombie/characters/Moodles/Moodles.java,104,4213,17,0,1,0,0,0,0,0,0,0,3,0,0,0,0,560bbdf35e3fd00171ddd634d486fcc42baca0aec53eaaf0c8090f2c7cbe2bb8
zombie/randomizedWorld/randomizedZoneStory/RZSBBQParty.java,78,3127,17,1,0,0,0,0,0,0,0,0,0,4,0,0,1,760c76d7abb65819a814435d977a2dce97b45021df4807bf29d511970cdd8f03
zombie/characters/ILuaGameCharacterDamage.java,57,1386,17,0,0,1,0,0,0,0,1,0,2,0,2,0,0,a695e979ce58c0f2fb91d69a04e6f382a48d5e4c92b8568772b213e6cd7b5452
zombie/radio/effects/LineEffectMemory.java,31,1018,17,0,0,0,0,0,0,0,0,0,3,0,0,0,2,a554eacbefed1fde05af34b1019562babd108095cb282edfb384f862a98b3a5a
zombie/iso/IsoPuddlesCompute.java,172,8429,16,17,0,0,0,0,0,0,0,1,0,1,0,0,12,8925c4e55237ac61c5a44b922598322a4b7ee0cc02b139ba4d5693f966192019
zombie/vehicles/VehicleIDMap.java,123,4199,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9feebf0937321b517a70ecbb90d124a550c0ec21f8258c145bfa0921106297e4
zombie/iso/areas/IsoRoomExit.java,110,3780,16,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0767e1c01d8e06e74fdd9d0e57eaa133b711e3faec796456b50cd4672cdf8cf6
zombie/commands/serverCommands/StatisticsCommand.java,86,2957,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,67ef3d98bcad718158b8857e04032178dd12c9f2b3b91493e900135ce3673a11
zombie/core/skinnedmodel/model/AnimationAsset.java,56,1853,16,0,0,0,4,0,0,0,0,0,0,0,0,20,0,bf90c88b02aa66cabf7778ad68a3314c30011a2918d48ff9c7b8b316a32fc1a3
zombie/commands/serverCommands/ShowOptionsCommand.java,46,1547,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28c86129a50c3d8260215e0e7d1bbc5e91b45eb0cb3fd9bb51939b8ee3283c45
zombie/commands/serverCommands/ClearCommand.java,39,1112,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,47b06273d31d37b811f3215126a747c9ca0ff909f54f57f910b52fe97bcdc33a
zombie/scripting/objects/AnimationsMesh.java,35,1239,16,0,0,0,0,0,0,5,0,1,0,0,0,5,1,3b11438d9b13e072f7ad1d1ca45bdcb140a4ae2e3f4a6da040c4569d757073c6
zombie/scripting/objects/SoundTimelineScript.java,35,1125,16,0,0,0,0,0,0,5,0,1,0,0,1,0,1,eba323320a8a75bafc041ece33cb0c06c07a50ae9c9144d3897797dbd9c6f34f
zombie/core/skinnedmodel/model/AiSceneAsset.java,34,1175,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0ba42a37d434f3ec869769fb9b38965330c8f99fbab383a8d62166431249ab83
zombie/iso/areas/isoregion/regions/IWorldRegion.java,25,536,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,ddc88aa606e60fa3d4da3eb45ff33c28ca13e02358b5ddc062225ab088d04dc1
zombie/core/skinnedmodel/model/ModelAssetManager.java,23,701,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,dbcdaecee7e4eeb9f0ab7c694cbd5710ef067ed3315f937c846af744036279f6
zombie/core/skinnedmodel/advancedanimation/AnimNodeAsset.java,21,633,16,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4260c840a132f081ca5513f283ac8162dd2801935780f48a57113e4558e077c5
com/jcraft/jogg/Packet.java,12,323,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,544633f56ced87440e1e685cd839728ad894ee430580b4f1afa6a6cccf573bd7
zombie/ai/astar/AStarPathFinder.java,11,278,16,1,0,0,4,0,0,0,0,0,0,0,0,0,0,86c35b6a704cb293f843e1a593b50b2b702f86df13d610a707e6e67204b3df08
zombie/inventory/CompressIdenticalItems.java,309,12034,15,10,0,0,0,0,0,0,0,5,2,0,0,0,5,b4589d17972b389ec20ad4266ecde9bb850c5323ded94be5fd63a152fa539532
zombie/radio/scripting/RadioChannel.java,295,10309,15,0,1,0,0,1,0,0,2,0,0,0,0,0,1,a53f27ac32a02c64697eb475542f057e4cbd5180faf0451deb479a4fe0fc8ca8
zombie/core/skinnedmodel/model/jassimp/ProcessedAiScene.java,198,8371,15,1,0,5,0,0,0,0,0,0,0,0,0,15,0,4f7ed62a3afab26b4b726a18ea3bc8ffeb3d9964eba2b5fe55de01ec9f80441e
zombie/iso/SpriteDetails/IsoFlagType.java,137,2916,15,3,0,2,0,2,0,0,0,0,0,0,0,0,1,ef5e7919ff318118db880acb0e9da44de262fd6d7d2d1949de88e1bf44047ca7
zombie/iso/IsoWaterFlow.java,118,5166,15,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0676ac434cb649ed645ce24545258e1cbd7c8cbfa7a9a614a723cacb68b036bd
zombie/core/raknet/TestClient.java,110,3414,15,4,0,0,0,0,0,1,3,0,0,0,0,0,0,7180ed5ab42fd5d388092f27d18d70a392b99aaa46803530d5c90028c6c005cb
zombie/iso/ParticlesArray.java,103,3297,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9050e694e6eabfb16de006bf9f8bf9c1ef4f17dacbf782d8fd5b713f3778d35b
zombie/randomizedWorld/randomizedZoneStory/RZSBuryingCamp.java,82,3910,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,ad1309df95bdd66693f6a6c9daeadf7c200bcf27466a0d2a89f244fc569bd928
zombie/audio/parameters/ParameterShoeType.java,76,2468,15,1,0,0,0,0,0,0,0,0,3,0,2,0,0,4138d48ef20edbaa38a965df37632b0ed022da31163dc086144609be9d5434fc
zombie/scripting/objects/GameSoundScript.java,76,3343,15,0,0,0,0,0,0,5,0,1,0,0,40,0,0,281b23fe6e2fb8654f324018622fe0489bf71ef8fcf9fdd03aae2fa1e91c5cdc
zombie/core/raknet/TestServer.java,69,2097,15,5,0,0,0,0,0,1,3,0,0,0,0,0,0,542e2b8d6c3076625179f39f376f407216bff611695be97423b38c376b9089c6
zombie/core/opengl/SmartShader.java,63,2004,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,a339c5b2838f72e146a58232fc81d6f615541d2a9baa5d8a2c02a3bd086c8c85
zombie/audio/parameters/ParameterZombieState.java,61,1651,15,1,0,0,0,0,0,0,0,0,3,0,2,1,0,283cf9fa7c91a982a5dae7fdaf3af9f89fa21783c2020efe2181aac7ab3fad5c
zombie/audio/parameters/ParameterMeleeHitSurface.java,54,1404,15,1,0,0,0,0,0,0,0,0,3,0,2,0,0,f862fedcf66705343ab9ca8fee580e037248589010e975e145a0261b423b6b2d
zombie/asset/FileTask_LoadImageData.java,51,1558,15,0,0,4,0,0,0,1,0,0,0,0,0,0,0,b770931e48a3fb8f6b057bf8fed1170d3c024b8cea2e6e216f750aa07f5df1fe
zombie/audio/parameters/ParameterFootstepMaterial2.java,51,1771,15,1,0,0,0,0,0,0,0,0,3,0,2,0,0,e9bff6b6491eeb4e2fde427549d585822abd42035eebab252d2f1939b06ec549
zombie/audio/parameters/ParameterEquippedBaggageContainer.java,49,1537,15,1,0,0,0,0,0,0,0,0,3,0,2,0,0,8f13df293d74b216b3c89c35934f36409adfcfd7f6a83f974b5a51cf0b019f7b
zombie/audio/parameters/ParameterCharacterMovementSpeed.java,39,1150,15,1,0,0,0,0,0,0,0,0,3,0,2,0,0,82fc1254e28a47ada40264b322fc202037d57cb11f302dd3b13654d5e909fb2d
zombie/ai/permission/GenericStatePermissions.java,27,805,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,71c445645bd1023d97d67c17c66480e3f16cd7289da749a5a351ed936650156e
zombie/core/skinnedmodel/population/ClothingItemXML.java,26,988,15,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1a8e68e59f0842280b0e697be8e3c847c23b07613cb24197185829c0a9aa58c4
zombie/sandbox/CustomBooleanSandboxOption.java,24,937,15,1,0,0,0,0,0,5,0,0,0,0,0,0,0,e15499ab7cb9e00a76a445c380a1465bdfd4bde53ab051c72a5bbc4ad6fe45c9
zombie/audio/parameters/ParameterCharacterInside.java,23,728,15,0,0,0,0,0,0,0,0,0,3,0,2,0,0,fe6081c3512bfe7818b43a66a75a1c2d71edbdaeffbf90affbee752a9aa16513
zombie/sandbox/CustomStringSandboxOption.java,23,864,15,1,0,0,0,0,0,5,0,0,0,0,0,0,0,696167d38fce344846a8f6169284df0bc3f2f28d295c2a64ce8693825361a223
zombie/audio/parameters/ParameterPlayerDistance.java,20,661,15,0,0,0,0,0,0,0,0,0,3,0,2,0,0,36df288b3ec318dc6a9e4008114e32f2ff141adb4e650ff87cb0b80685faf01c
zombie/audio/parameters/ParameterPlayerHealth.java,20,612,15,0,0,0,0,0,0,0,0,0,3,0,2,0,0,8890feddccc058cdcfd62c0863cc50e88d5f10a5dc0159208b55034010d2ebc9
zombie/audio/parameters/ParameterLocalPlayer.java,19,560,15,0,0,0,0,0,0,0,0,0,3,0,2,0,0,c7b349118e39aed09e2d6dc7be7beb7f906cc1f61b2f3de630a21a0b607bfde3
zombie/ai/permission/DefaultStatePermissions.java,18,553,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,e2b4a63c0e787421eec3ea7518fcba97c3e41373dedd26b7d75522d845c0c543
zombie/ai/permission/IStatePermissions.java,10,331,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19b7bab695fc1f1b8eb06ab4a44166a58e619319266636b1c40b85d8c53d0365
zombie/util/PZXmlUtil.java,417,17019,14,19,0,0,2,0,0,0,0,0,0,0,0,0,6,f852f4abfc5a1cb201051324abb6ad5b922c479b099ad54814109e5aa5736236
zombie/iso/Vector3.java,313,8411,14,4,0,0,0,0,0,0,0,0,0,0,0,0,14,e50ef458682d50c27d7c867260ec9fdaf25eabace9e2e140066233e709211bdd
zombie/worldMap/WorldMapGeometry.java,224,8939,14,4,0,0,3,0,0,0,0,0,0,0,0,0,2,4517a41446d405dfe093ed941fcec98fe110e1b64c541d6b0584b54db3687981
zombie/core/skinnedmodel/population/HairStyles.java,161,6322,14,5,0,0,3,0,0,0,0,0,0,0,0,0,2,e34e779df37d39b7549fba6c197c06d2a5a81a2ee398d7c7d64d2709fc43ba5b
zombie/core/skinnedmodel/population/ClothingDecals.java,155,6241,14,5,0,0,3,0,0,0,0,0,0,0,0,0,2,ddd4a9726e3b31611b6934abf3e19fde15d9019d20e07a5e7f3b9064354e105c
zombie/vehicles/QuadranglesIntersection.java,148,7828,14,9,0,0,0,0,0,0,0,0,0,0,0,0,14,5d47ad1086409f350b2310810671d1530f394cd8753a95df5ebbe0a8c89db848
zombie/core/math/PZMath.java,527,18665,13,61,0,1,0,0,0,3,0,0,0,0,0,0,1,e08032aa2122eb8ed459ddfb5a2688a29b8aef4c317da1302361dfc02d3b052e
zombie/util/lambda/Stacks.java,346,13915,13,13,0,0,0,0,0,4,0,0,0,0,0,0,1,3d31577ded4a76ea2673d420e57baf2d5011074b6eed368b1c66f26260ccc3dd
zombie/core/skinnedmodel/population/BeardStyles.java,118,4337,13,5,0,0,3,0,0,0,0,0,0,0,0,0,1,828d7efa5fc00a364dd9bd0820d7a71e6e1832a710dcd8771bc308bbeaa4ef55
astar/tests/SearchNode2D.java,93,2837,13,0,0,0,3,0,0,0,0,0,0,0,0,0,1,a2362dda9cc3f86b77c75ba4b22f425fa21c0a4dc70a6ca544834c182fd191e8
zombie/worldMap/markers/WorldMapMarkersV1.java,66,2515,13,2,0,0,0,0,2,0,0,0,0,0,0,0,1,d9c4a4918d431cf94e6dce2081449db00d845c09a6543245691a540d7976a5af
zombie/network/IsoObjectID.java,62,1578,13,0,0,0,0,0,0,4,0,2,0,0,0,0,1,b9e0732d7e68b9a1f0de3d01460c0f79866d60f5e2007d2af29193130f6e79e6
zombie/core/skinnedmodel/advancedanimation/AnimationVariableHandlePool.java,42,1665,13,6,0,0,0,0,0,4,0,0,0,0,0,17,1,cf9fbe627c2db8f3460e07414adaf6712d70db017f50314854a1c6672f2d35e8
org/mindrot/jbcrypt/BCrypt.java,1583,35244,12,9,0,0,0,1,0,0,0,0,0,0,0,0,8,543f3ca6b439e638733827fb3fed2dd3983a710c860bb68277e72a70b4d49fe6
zombie/core/Collections/ZomboidHashMap.java,748,23377,12,3,0,0,0,0,0,4,0,0,0,0,0,0,0,749fd6dcd7e564d48ffccbc9e1e9c603ede4e9abd766c094d2b7710c37cd8c1d
zombie/core/skinnedmodel/model/jassimp/ImportedSkeleton.java,576,25408,12,1,0,0,0,0,0,0,0,0,0,0,0,144,12,b0124a11f19e78544118fbd2895b914886059ed88db3692525385a8d5d754870
zombie/radio/RadioXmlReader.java,474,19237,12,3,0,0,1,0,0,0,0,0,0,0,0,0,8,f5d03f19ebe938afdd3a40baeaf226cc74834dad3cb7af2b76bfd5683ad8ad7a
zombie/network/MPStatisticsTest.java,308,13619,12,1,0,0,0,0,0,0,3,0,0,0,0,0,0,a8be037025830a2e45cd6bae234528e64f099243d0be24f8d138a8bf354da5e9
zombie/worldMap/WorldMap.java,235,7199,12,1,0,0,0,0,0,0,0,0,0,2,0,0,4,e509cdfb6d62971680280ac5cf7ff0e2e4e8be406dec06a453347f4351d91182
zombie/network/NetworkVariables.java,179,5054,12,11,0,0,3,0,0,0,0,0,0,0,0,0,0,6bad91750179819eff5178a4de4e058aba45dcdbb10f505174219a81c18f12e6
zombie/util/lambda/Invokers.java,163,6230,12,8,0,0,0,0,0,4,0,0,0,0,0,0,0,66a207132fe9dba00c25865e85a27dd48b16fc722904209d40a1357fa55eb258
zombie/core/logger/ZLogger.java,126,4131,12,2,0,0,0,0,0,4,0,0,0,0,0,0,0,eb5a327ef679ac49754a821f0868b521ccc20a675132eea7efabc1a124024414
zombie/core/znet/SteamFriend.java,56,1368,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,209c62ba8574ac58da6fac80dccfe9ec4d23262756c0c8fd61f40531cb6e3814
se/krka/kahlua/integration/expose/caller/AbstractCaller.java,54,1611,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,111fd2cbd1e7bebb55f75c20a871a05c83236ea63e42b25940085d0808b2b6fa
se/krka/kahlua/profiler/LuaStacktraceElement.java,54,1436,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,ce8e30f8558df75aec50f26ff5f9026992e769816700ebd2eea5cbddc5ceb2c0
zombie/core/znet/GameServerDetails.java,51,1276,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6a3de61f8a07351d77dc8212432707b20be385ff3a506bceb57a289667b4a5d3
zombie/core/raknet/RakVoice.java,48,1530,12,22,0,0,0,0,0,0,3,0,0,0,0,0,0,2d5bbeb56b77079ee5c3b5ecef75eda1ee147e53b525d0631cd35c2ea18987e0
zombie/worldMap/WorldMapRemotePlayers.java,45,1609,12,0,0,0,0,0,0,0,0,0,2,0,0,0,2,01e5cdb6a884f584e05c1cb4b488ae1afca72c81d3ec66fd73b58ab1ea031b1a
com/sixlegs/png/TextChunkImpl.java,43,1013,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,193b0a1a8ef8f780fd75e811b207fc9a6b9a0c2255f2ac9ad43fc9df439010e0
se/krka/kahlua/profiler/JavaStacktraceElement.java,36,956,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3f684effd7833eb98d3514231ba696314adc727e3d7c10e42402a4edb8092989
astar/tests/GoalNode2D.java,28,679,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33fd0ace6a901c6b9436074ebbed3b8e446fa04ca5d51b3acb4862e66372a4d8
zombie/core/skinnedmodel/model/VertexPositionNormalTextureColor.java,28,1049,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32826c56ab1d58cb1134e168997da3bc592fc8946c4dcec4551b649d93535d5e
zombie/network/ZomboidNetDataPool.java,25,855,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,ad49b970d874a4f07fda908ac7113e645d05ed1d8581f963e89711844dc57616
se/krka/kahlua/integration/expose/caller/Caller.java,21,644,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,e0d74e6c23cb9f632ca7978d17cb6ce5352ec8d533ab3a1af0c9d7171bbb6241
zombie/core/textures/TextureCombinerShaderParam.java,20,578,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,a88e10b7487a7ddccd23c5449b01ca4fe9c0483a6598ec56fb3df388e45a18a7
astar/tests/GoalNodeCity.java,18,515,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7027a625085372bccc7472086993c15a973513e4bef7fdd950a99c06986bda00
se/krka/kahlua/integration/doc/ApiInformation.java,17,535,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,aa11784b449c088da40d0371d05f312baab8544164a584c7126f7d9b67cc35e5
zombie/audio/parameters/ParameterPowerSupply.java,16,505,12,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4cf900e927713eb9dc41b22b9c8b332f802d39c3bbe3730717051fd71b7fc6a9
zombie/core/textures/TextureFlags.java,15,635,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0c403cb1cf2043692952cf74e538ee21f71fc34151d3c7df29d0c64adf5bb143
com/evildevil/engines/bubble/texture/TextureFormatException.java,13,384,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5424cc7920944866bb0ac327ceba6aa181ed9de4d8b72d3e99d68ce7c1b41e66
se/krka/kahlua/vm/KahluaTableIterator.java,10,258,12,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1c244b64d4388c5484e1b9eaa7894f911af66edd4dc830ff6c83b53aee4ec95c
zombie/core/textures/TextureNameAlreadyInUseException.java,8,342,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0347e1b370be429bbf13c0c66b535d719e92487eaf9f22cb685c5e37b4bb0461
com/jcraft/jorbis/CodeBook.java,452,13593,11,2,0,0,0,0,0,1,0,0,0,0,0,0,8,26de3ded1b1e20632ff1b06cadc6d3bbba1317596fcdf1e871412c649598b1fb
zombie/iso/Vector2.java,344,8893,11,6,0,0,0,0,0,0,0,0,0,0,0,0,11,942cdb4155e8512f05385a72bef453366705593c2c6c8cc8b5d28dfed3309494
