path,lines
zombie/core/skinnedmodel/population/OutfitManager.java,442
zombie/core/skinnedmodel/population/OutfitRNG.java,75
zombie/core/skinnedmodel/population/PopTemplateManager.java,247
zombie/core/skinnedmodel/runtime/CopyFrame.java,52
zombie/core/skinnedmodel/runtime/CopyFrames.java,57
zombie/core/skinnedmodel/runtime/IRuntimeAnimationCommand.java,12
zombie/core/skinnedmodel/runtime/KeyframeUtil.java,117
zombie/core/skinnedmodel/runtime/RuntimeAnimationScript.java,63
zombie/core/skinnedmodel/shader/Shader.java,589
zombie/core/skinnedmodel/shader/ShaderManager.java,38
zombie/core/skinnedmodel/visual/BaseVisual.java,23
zombie/core/skinnedmodel/visual/HumanVisual.java,1090
zombie/core/skinnedmodel/visual/IHumanVisual.java,14
zombie/core/skinnedmodel/visual/ItemVisual.java,880
zombie/core/skinnedmodel/visual/ItemVisuals.java,52
zombie/core/sprite/GenericSpriteRenderState.java,949
zombie/core/sprite/RenderStateSlot.java,22
zombie/core/sprite/SpriteRenderState.java,87
zombie/core/sprite/SpriteRenderStateUI.java,20
zombie/core/sprite/SpriteRendererStates.java,70
zombie/core/stash/Stash.java,122
zombie/core/stash/StashAnnotation.java,27
zombie/core/stash/StashBuilding.java,18
zombie/core/stash/StashContainer.java,23
zombie/core/stash/StashSystem.java,500
zombie/core/textures/AlphaColorIndex.java,18
zombie/core/textures/ColorInfo.java,93
zombie/core/textures/GLFramebufferObject30.java,141
zombie/core/textures/GLFramebufferObjectARB.java,141
zombie/core/textures/GLFramebufferObjectEXT.java,141
zombie/core/textures/IGLFramebufferObject.java,58
zombie/core/textures/ImageData.java,688
zombie/core/textures/Mask.java,283
zombie/core/textures/MipMapLevel.java,48
zombie/core/textures/MultiTextureFBO2.java,316
zombie/core/textures/PNGDecoder.java,932
zombie/core/textures/PNGSize.java,144
zombie/core/textures/Pcx.java,336
zombie/core/textures/SmartTexture.java,500
zombie/core/textures/Texture.java,1661
zombie/core/textures/TextureAssetManager.java,23
zombie/core/textures/TextureBinder.java,43
zombie/core/textures/TextureCombiner.java,358
zombie/core/textures/TextureCombinerCommand.java,181
zombie/core/textures/TextureCombinerShaderParam.java,20
zombie/core/textures/TextureDraw.java,1012
zombie/core/textures/TextureFBO.java,325
zombie/core/textures/TextureFlags.java,15
zombie/core/textures/TextureID.java,562
zombie/core/textures/TextureIDAssetManager.java,76
zombie/core/textures/TextureNameAlreadyInUseException.java,8
zombie/core/textures/TextureNotFoundException.java,8
zombie/core/textures/TexturePackPage.java,231
zombie/core/utils/Bits.java,358
zombie/core/utils/BooleanGrid.java,119
zombie/core/utils/BoundedQueue.java,97
zombie/core/utils/BufferUtils.java,235
zombie/core/utils/DirectBufferAllocator.java,45
zombie/core/utils/ExpandableBooleanList.java,67
zombie/core/utils/FibonacciHeap.java,271
zombie/core/utils/HashMap.java,248
zombie/core/utils/ImageUtils.java,150
zombie/core/utils/IntGrid.java,65
zombie/core/utils/IntHyperCube2.java,65
zombie/core/utils/IntHypercube.java,74
zombie/core/utils/ObjectCube.java,64
zombie/core/utils/ObjectGrid.java,56
zombie/core/utils/OnceEvery.java,59
zombie/core/utils/UpdateLimit.java,82
zombie/core/utils/UpdateTimer.java,22
zombie/core/utils/WrappedBuffer.java,46
zombie/core/znet/CallbackManager.java,15
zombie/core/znet/GameServerDetails.java,51
zombie/core/znet/IJoinRequestCallback.java,6
zombie/core/znet/IServerBrowserCallback.java,16
zombie/core/znet/ISteamWorkshopCallback.java,24
zombie/core/znet/PortMapper.java,91
zombie/core/znet/PortMappingEntry.java,5
zombie/core/znet/ServerBrowser.java,245
zombie/core/znet/SteamFriend.java,56
zombie/core/znet/SteamFriends.java,86
zombie/core/znet/SteamGameServer.java,40
zombie/core/znet/SteamUGCDetails.java,76
zombie/core/znet/SteamUser.java,19
zombie/core/znet/SteamUtils.java,272
zombie/core/znet/SteamWorkshop.java,352
zombie/core/znet/SteamWorkshopItem.java,682
zombie/core/znet/ZNet.java,35
zombie/core/znet/ZNetSessionState.java,39
zombie/core/znet/ZNetStatistics.java,36
zombie/creative/creativerects/OpenSimplexNoise.java,2261
zombie/debug/BooleanDebugOption.java,36
zombie/debug/DebugLog.java,360
zombie/debug/DebugLogStream.java,741
zombie/debug/DebugOptions.java,370
zombie/debug/DebugOptionsXml.java,25
zombie/debug/DebugType.java,44
zombie/debug/GeneralErrorDebugLogFormatter.java,120
zombie/debug/GenericDebugLogFormatter.java,128
zombie/debug/IDebugLogFormatter.java,80
zombie/debug/LineDrawer.java,473
zombie/debug/LogSeverity.java,10
zombie/debug/ObjectsSyncRequestJUnit.java,5
zombie/debug/options/Animation.java,35
zombie/debug/options/Character.java,58
zombie/debug/options/IDebugOption.java,10
zombie/debug/options/IDebugOptionGroup.java,12
zombie/debug/options/IsoSprite.java,25
zombie/debug/options/Network.java,40
zombie/debug/options/OffscreenBuffer.java,12
zombie/debug/options/OptionGroup.java,99
zombie/debug/options/Terrain.java,81
zombie/debug/options/Weather.java,14
zombie/erosion/ErosionClient.java,19
zombie/erosion/ErosionConfig.java,367
zombie/erosion/ErosionData.java,8268
zombie/erosion/ErosionGlobals.java,22
zombie/erosion/ErosionMain.java,493
zombie/erosion/ErosionRegions.java,98
zombie/erosion/ErosionWorld.java,66
zombie/erosion/categories/ErosionCategory.java,285
zombie/erosion/categories/Flowerbed.java,138
zombie/erosion/categories/NatureBush.java,250
zombie/erosion/categories/NatureGeneric.java,325
zombie/erosion/categories/NaturePlants.java,267
zombie/erosion/categories/NatureTrees.java,265
zombie/erosion/categories/StreetCracks.java,172
zombie/erosion/categories/WallCracks.java,235
zombie/erosion/categories/WallVines.java,275
zombie/erosion/obj/ErosionObj.java,151
zombie/erosion/obj/ErosionObjOverlay.java,68
zombie/erosion/obj/ErosionObjOverlaySprites.java,54
zombie/erosion/obj/ErosionObjSprites.java,156
zombie/erosion/season/ErosionIceQueen.java,439
zombie/erosion/season/ErosionSeason.java,477
zombie/erosion/utils/Noise2D.java,326
zombie/fileSystem/DeviceList.java,38
zombie/fileSystem/DiskFileDevice.java,207
zombie/fileSystem/FileOpenMode.java,26
zombie/fileSystem/FileSeekMode.java,8
zombie/fileSystem/FileSystem.java,60
zombie/fileSystem/FileSystemImpl.java,354
zombie/fileSystem/FileTask.java,36
zombie/fileSystem/IFile.java,28
zombie/fileSystem/IFileDevice.java,17
zombie/fileSystem/IFileTask2Callback.java,6
zombie/fileSystem/IFileTaskCallback.java,6
zombie/fileSystem/MemoryFileDevice.java,164
zombie/fileSystem/TexturePackDevice.java,255
zombie/gameStates/AnimationViewerState.java,238
zombie/gameStates/AttachmentEditorState.java,337
zombie/gameStates/ChooseGameInfo.java,679
zombie/gameStates/ConnectToServerState.java,745
zombie/gameStates/DebugChunkState.java,1276
zombie/gameStates/DebugGlobalObjectState.java,308
zombie/gameStates/GameLoadingState.java,786
zombie/gameStates/GameState.java,27
zombie/gameStates/GameStateMachine.java,118
zombie/gameStates/IngameState.java,1401
zombie/gameStates/LoadingQueueState.java,96
zombie/gameStates/MainScreenState.java,780
zombie/gameStates/ServerDisconnectState.java,101
zombie/gameStates/TISLogoState.java,217
zombie/gameStates/TermsOfServiceState.java,53
zombie/globalObjects/CGlobalObject.java,8
zombie/globalObjects/CGlobalObjectNetwork.java,163
zombie/globalObjects/CGlobalObjectSystem.java,84
zombie/globalObjects/CGlobalObjects.java,137
zombie/globalObjects/GlobalObject.java,49
zombie/globalObjects/GlobalObjectLookup.java,239
zombie/globalObjects/GlobalObjectSystem.java,103
zombie/globalObjects/SGlobalObject.java,50
zombie/globalObjects/SGlobalObjectNetwork.java,152
zombie/globalObjects/SGlobalObjectSystem.java,299
zombie/globalObjects/SGlobalObjects.java,179
zombie/input/ControllerState.java,71
zombie/input/ControllerStateCache.java,46
zombie/input/GameKeyboard.java,145
zombie/input/JoypadManager.java,953
zombie/input/KeyboardState.java,67
zombie/input/KeyboardStateCache.java,41
zombie/input/Mouse.java,254
zombie/input/MouseState.java,88
zombie/input/MouseStateCache.java,41
zombie/interfaces/ICommonSoundEmitter.java,36
zombie/interfaces/IDestroyable.java,14
zombie/interfaces/IListBoxItem.java,10
zombie/interfaces/IMaskerable.java,8
zombie/interfaces/ITexture.java,124
zombie/interfaces/IUpdater.java,10
zombie/inventory/ClothingItemsDotTxt.java,267
zombie/inventory/CompressIdenticalItems.java,309
zombie/inventory/FixingManager.java,221
zombie/inventory/InventoryItem.java,3354
zombie/inventory/InventoryItemFactory.java,164
zombie/inventory/ItemContainer.java,3170
zombie/inventory/ItemPickerJava.java,1101
zombie/inventory/ItemSoundManager.java,128
zombie/inventory/ItemType.java,30
zombie/inventory/ItemUser.java,184
zombie/inventory/RecipeManager.java,1353
zombie/inventory/types/AlarmClock.java,386
zombie/inventory/types/AlarmClockClothing.java,386
zombie/inventory/types/Clothing.java,1156
zombie/inventory/types/ComboItem.java,20
zombie/inventory/types/Drainable.java,8
zombie/inventory/types/DrainableComboItem.java,527
zombie/inventory/types/Food.java,1922
zombie/inventory/types/HandWeapon.java,2383
zombie/inventory/types/InventoryContainer.java,253
zombie/inventory/types/Key.java,99
zombie/inventory/types/KeyRing.java,49
zombie/inventory/types/Literature.java,433
zombie/inventory/types/MapItem.java,140
zombie/inventory/types/Moveable.java,369
zombie/inventory/types/Radio.java,239
zombie/inventory/types/WeaponPart.java,167
zombie/inventory/types/WeaponType.java,123
zombie/iso/Alarm.java,110
zombie/iso/BentFences.java,199
zombie/iso/BrokenFences.java,316
zombie/iso/BuildingDef.java,421
zombie/iso/CellLoader.java,496
zombie/iso/ChunkSaveWorker.java,109
zombie/iso/ContainerOverlays.java,177
zombie/iso/DiamondMatrixIterator.java,114
zombie/iso/FireShader.java,48
zombie/iso/Helicopter.java,329
zombie/iso/IsoCamera.java,287
zombie/iso/IsoCell.java,5128
zombie/iso/IsoChunk.java,4473
zombie/iso/IsoChunkMap.java,1166
zombie/iso/IsoDirectionSet.java,24
zombie/iso/IsoDirections.java,334
zombie/iso/IsoFloorBloodSplat.java,110
zombie/iso/IsoGridOcclusionData.java,186
zombie/iso/IsoGridSquare.java,9245
zombie/iso/IsoGridStack.java,19
zombie/iso/IsoHeatSource.java,70
zombie/iso/IsoLightSource.java,328
zombie/iso/IsoLot.java,156
zombie/iso/IsoLuaMover.java,68
zombie/iso/IsoMarkers.java,701
zombie/iso/IsoMetaCell.java,212
zombie/iso/IsoMetaChunk.java,284
zombie/iso/IsoMetaGrid.java,2668
zombie/iso/IsoMovingObject.java,2427
zombie/iso/IsoObject.java,4547
zombie/iso/IsoObjectPicker.java,677
zombie/iso/IsoObjectSyncRequests.java,118
zombie/iso/IsoPhysicsObject.java,92
zombie/iso/IsoPuddles.java,502
zombie/iso/IsoPuddlesCompute.java,172
zombie/iso/IsoPuddlesGeometry.java,278
zombie/iso/IsoPushableObject.java,197
zombie/iso/IsoRoofFixer.java,450
zombie/iso/IsoRoomLight.java,211
zombie/iso/IsoUtils.java,123
zombie/iso/IsoWallBloodSplat.java,81
zombie/iso/IsoWater.java,309
zombie/iso/IsoWaterFlow.java,118
zombie/iso/IsoWaterGeometry.java,153
zombie/iso/IsoWorld.java,2697
zombie/iso/LightingJNI.java,1086
zombie/iso/LightingThread.java,102
zombie/iso/LosUtil.java,614
zombie/iso/LotHeader.java,101
zombie/iso/MetaObject.java,41
zombie/iso/MultiStageBuilding.java,374
zombie/iso/NearestWalls.java,322
zombie/iso/ObjectsSyncRequests.java,549
zombie/iso/Particles.java,215
zombie/iso/ParticlesArray.java,103
zombie/iso/ParticlesFire.java,341
zombie/iso/PlayerCamera.java,332
zombie/iso/PuddlesShader.java,92
zombie/iso/RoomDef.java,379
zombie/iso/SearchMode.java,323
zombie/iso/SliceY.java,9
zombie/iso/SmokeShader.java,48
zombie/iso/SpawnPoints.java,157
zombie/iso/SpriteDetails/IsoFlagType.java,137
zombie/iso/SpriteDetails/IsoObjectType.java,67
zombie/iso/TallFenceShader.java,53
zombie/iso/TileOverlays.java,291
zombie/iso/Vector2.java,344
zombie/iso/Vector3.java,313
zombie/iso/WaterShader.java,103
zombie/iso/WorldConverter.java,333
zombie/iso/WorldMarkers.java,1582
zombie/iso/WorldObjectsSyncRequests.java,97
zombie/iso/WorldReuserThread.java,131
zombie/iso/WorldStreamer.java,1076
zombie/iso/areas/BuildingScore.java,16
zombie/iso/areas/IsoArea.java,89
zombie/iso/areas/IsoBuilding.java,540
zombie/iso/areas/IsoRoom.java,354
zombie/iso/areas/IsoRoomExit.java,110
zombie/iso/areas/NonPvpZone.java,154
zombie/iso/areas/SafeHouse.java,645
zombie/iso/areas/isoregion/ChunkUpdate.java,33
zombie/iso/areas/isoregion/IsoRegionException.java,12
zombie/iso/areas/isoregion/IsoRegionLogType.java,10
zombie/iso/areas/isoregion/IsoRegionWorker.java,531
zombie/iso/areas/isoregion/IsoRegions.java,363
zombie/iso/areas/isoregion/IsoRegionsLogger.java,110
zombie/iso/areas/isoregion/IsoRegionsRenderer.java,923
zombie/iso/areas/isoregion/data/DataCell.java,43
zombie/iso/areas/isoregion/data/DataChunk.java,671
zombie/iso/areas/isoregion/data/DataRoot.java,341
zombie/iso/areas/isoregion/data/DataSquarePos.java,42
zombie/iso/areas/isoregion/jobs/JobApplyChanges.java,19
zombie/iso/areas/isoregion/jobs/JobChunkUpdate.java,223
zombie/iso/areas/isoregion/jobs/JobDebugResetAllData.java,8
zombie/iso/areas/isoregion/jobs/JobServerSendFullData.java,21
zombie/iso/areas/isoregion/jobs/JobSquareUpdate.java,29
zombie/iso/areas/isoregion/jobs/RegionJob.java,17
zombie/iso/areas/isoregion/jobs/RegionJobManager.java,90
zombie/iso/areas/isoregion/jobs/RegionJobType.java,10
zombie/iso/areas/isoregion/regions/IChunkRegion.java,8
zombie/iso/areas/isoregion/regions/IWorldRegion.java,25
zombie/iso/areas/isoregion/regions/IsoChunkRegion.java,311
zombie/iso/areas/isoregion/regions/IsoRegionManager.java,82
zombie/iso/areas/isoregion/regions/IsoWorldRegion.java,270
zombie/iso/objects/BSFurnace.java,290
zombie/iso/objects/ClothingDryerLogic.java,210
zombie/iso/objects/ClothingWasherLogic.java,239
zombie/iso/objects/IsoBall.java,100
zombie/iso/objects/IsoBarbecue.java,424
zombie/iso/objects/IsoBarricade.java,767
zombie/iso/objects/IsoBloodDrop.java,153
zombie/iso/objects/IsoBrokenGlass.java,53
zombie/iso/objects/IsoCarBatteryCharger.java,405
zombie/iso/objects/IsoClothingDryer.java,85
zombie/iso/objects/IsoClothingWasher.java,85
zombie/iso/objects/IsoCombinationWasherDryer.java,133
zombie/iso/objects/IsoCompost.java,163
zombie/iso/objects/IsoCurtain.java,418
zombie/iso/objects/IsoDeadBody.java,1549
zombie/iso/objects/IsoDoor.java,3143
zombie/iso/objects/IsoFallingClothing.java,105
zombie/iso/objects/IsoFire.java,713
zombie/iso/objects/IsoFireManager.java,488
zombie/iso/objects/IsoFireplace.java,409
zombie/iso/objects/IsoGenerator.java,734
zombie/iso/objects/IsoJukebox.java,166
zombie/iso/objects/IsoLightSwitch.java,822
zombie/iso/objects/IsoMannequin.java,980
zombie/iso/objects/IsoMolotovCocktail.java,122
zombie/iso/objects/IsoRadio.java,26
zombie/iso/objects/IsoRainSplash.java,127
zombie/iso/objects/IsoRaindrop.java,146
zombie/iso/objects/IsoStackedWasherDryer.java,134
zombie/iso/objects/IsoStove.java,459
zombie/iso/objects/IsoTelevision.java,280
zombie/iso/objects/IsoThumpable.java,2471
zombie/iso/objects/IsoTrap.java,503
zombie/iso/objects/IsoTree.java,504
zombie/iso/objects/IsoWaveSignal.java,401
zombie/iso/objects/IsoWheelieBin.java,101
zombie/iso/objects/IsoWindow.java,1587
zombie/iso/objects/IsoWindowFrame.java,210
zombie/iso/objects/IsoWorldInventoryObject.java,591
zombie/iso/objects/IsoZombieGiblets.java,124
zombie/iso/objects/IsoZombieHead.java,73
zombie/iso/objects/ObjectRenderEffects.java,535
zombie/iso/objects/RainManager.java,380
zombie/iso/objects/RenderEffectType.java,11
zombie/iso/objects/interfaces/Activatable.java,10
zombie/iso/objects/interfaces/BarricadeAble.java,26
zombie/iso/objects/interfaces/IClothingWasherDryerLogic.java,29
zombie/iso/objects/interfaces/Thumpable.java,18
zombie/iso/sprite/CorpseFlies.java,63
zombie/iso/sprite/IsoAnim.java,546
zombie/iso/sprite/IsoCursor.java,160
zombie/iso/sprite/IsoDirectionFrame.java,170
zombie/iso/sprite/IsoSprite.java,1124
zombie/iso/sprite/IsoSpriteGrid.java,80
zombie/iso/sprite/IsoSpriteInstance.java,228
zombie/iso/sprite/IsoSpriteManager.java,99
zombie/iso/sprite/SkyBox.java,307
zombie/iso/sprite/SkyBoxShader.java,61
zombie/iso/sprite/shapers/DiamondShaper.java,51
zombie/iso/sprite/shapers/FloorShaper.java,73
zombie/iso/sprite/shapers/FloorShaperAttachedSprites.java,72
zombie/iso/sprite/shapers/FloorShaperDeDiamond.java,95
zombie/iso/sprite/shapers/FloorShaperDiamond.java,14
zombie/iso/sprite/shapers/SpritePadding.java,88
zombie/iso/sprite/shapers/SpritePaddingSettings.java,94
zombie/iso/sprite/shapers/WallPaddingShaper.java,13
zombie/iso/sprite/shapers/WallShaper.java,32
zombie/iso/sprite/shapers/WallShaperN.java,18
zombie/iso/sprite/shapers/WallShaperW.java,18
zombie/iso/sprite/shapers/WallShaperWhole.java,14
zombie/iso/test_DiamondMatrixIterator.java,221
zombie/iso/test_ObjectsSyncRequests_getObjectInsertIndex.java,46
zombie/iso/test_ParticlesArray.java,361
zombie/iso/weather/ClimateColorInfo.java,301
zombie/iso/weather/ClimateForecaster.java,529
zombie/iso/weather/ClimateHistory.java,13
zombie/iso/weather/ClimateManager.java,3103
zombie/iso/weather/ClimateMoon.java,106
zombie/iso/weather/ClimateValues.java,442
zombie/iso/weather/SimplexNoise.java,685
zombie/iso/weather/Temperature.java,146
zombie/iso/weather/ThunderStorm.java,615
zombie/iso/weather/WeatherPeriod.java,1479
zombie/iso/weather/WeatherShader.java,193
zombie/iso/weather/WorldFlares.java,365
zombie/iso/weather/dbg/ClimMngrDebug.java,856
zombie/iso/weather/fog/FogShader.java,90
zombie/iso/weather/fog/ImprovedFog.java,685
zombie/iso/weather/fx/CloudParticle.java,45
zombie/iso/weather/fx/FogParticle.java,41
zombie/iso/weather/fx/IsoWeatherFX.java,556
zombie/iso/weather/fx/ParticleRectangle.java,119
zombie/iso/weather/fx/RainParticle.java,190
zombie/iso/weather/fx/SnowParticle.java,78
zombie/iso/weather/fx/SteppedUpdateFloat.java,58
zombie/iso/weather/fx/WeatherFxMask.java,1082
zombie/iso/weather/fx/WeatherParticle.java,114
zombie/meta/Meta.java,66
zombie/modding/ActiveMods.java,194
zombie/modding/ActiveModsFile.java,130
zombie/modding/ModUtilsJava.java,41
zombie/network/BodyDamageSync.java,347
zombie/network/ChunkChecksum.java,107
zombie/network/ClientChunkRequest.java,110
zombie/network/ClientServerMap.java,324
zombie/network/ConnectionDetails.java,165
zombie/network/ConnectionManager.java,22
zombie/network/CoopMaster.java,563
zombie/network/CoopSlave.java,173
zombie/network/DBResult.java,40
zombie/network/DBSchema.java,58
zombie/network/DBTicket.java,66
zombie/network/DesktopBrowser.java,37
zombie/network/DiscordBot.java,190
zombie/network/DiscordSender.java,6
zombie/network/FakeClientManager.java,2599
zombie/network/GameClient.java,6193
zombie/network/GameServer.java,8554
zombie/network/GameServerWorkshopItems.java,367
zombie/network/ICoopServerMessageListener.java,6
zombie/network/IZomboidPacket.java,8
zombie/network/IsoObjectID.java,62
zombie/network/ItemTransactionManager.java,127
zombie/network/LoginQueue.java,261
zombie/network/MD5Checksum.java,31
zombie/network/MPStatistic.java,1117
zombie/network/MPStatisticClient.java,166
zombie/network/MPStatistics.java,759
zombie/network/MPStatisticsTest.java,308
zombie/network/NetChecksum.java,625
zombie/network/NetworkAIParams.java,65
zombie/network/NetworkVariables.java,179
zombie/network/PacketTypes.java,639
zombie/network/PacketValidator.java,506
zombie/network/PassengerMap.java,281
zombie/network/PlayerDownloadServer.java,479
zombie/network/RCONClient.java,252
zombie/network/RCONServer.java,382
zombie/network/ReplayManager.java,218
zombie/network/RequestDataManager.java,155
zombie/network/Server.java,185
zombie/network/ServerChunkLoader.java,657
zombie/network/ServerGUI.java,659
zombie/network/ServerLOS.java,405
zombie/network/ServerMap.java,1095
zombie/network/ServerOptions.java,633
zombie/network/ServerPlayersVehicles.java,58
zombie/network/ServerSettings.java,208
zombie/network/ServerSettingsManager.java,100
zombie/network/ServerWorldDatabase.java,1250
zombie/network/SpawnRegions.java,398
zombie/network/TableNetworkUtils.java,161
zombie/network/Userlog.java,77
zombie/network/WorldItemTypes.java,12
zombie/network/ZomboidNetData.java,50
zombie/network/ZomboidNetDataPool.java,25
zombie/network/chat/ChatServer.java,523
zombie/network/chat/ChatType.java,53
zombie/network/packets/ActionPacket.java,172
zombie/network/packets/AddXp.java,93
zombie/network/packets/CleanBurn.java,91
zombie/network/packets/DeadCharacterPacket.java,311
zombie/network/packets/DeadPlayerPacket.java,74
zombie/network/packets/DeadZombiePacket.java,76
zombie/network/packets/Disinfect.java,103
zombie/network/packets/EventPacket.java,600
zombie/network/packets/INetworkPacket.java,27
zombie/network/packets/PlaySoundPacket.java,88
zombie/network/packets/PlayWorldSoundPacket.java,69
zombie/network/packets/PlayerDataRequestPacket.java,33
zombie/network/packets/PlayerID.java,59
zombie/network/packets/PlayerPacket.java,129
zombie/network/packets/PlayerVariables.java,114
zombie/network/packets/RemoveBullet.java,85
zombie/network/packets/RemoveCorpseFromMap.java,48
zombie/network/packets/RemoveGlass.java,94
zombie/network/packets/RequestDataPacket.java,405
zombie/network/packets/SafetyPacket.java,109
zombie/network/packets/StartFire.java,126
zombie/network/packets/Stitch.java,147
zombie/network/packets/StopSoundPacket.java,69
zombie/network/packets/SyncClothingPacket.java,123
zombie/network/packets/SyncInjuriesPacket.java,75
zombie/network/packets/SyncNonPvpZonePacket.java,53
zombie/network/packets/SyncSafehousePacket.java,150
zombie/network/packets/ValidatePacket.java,180
zombie/network/packets/VehicleAuthorizationPacket.java,50
zombie/network/packets/WaveSignal.java,118
zombie/network/packets/ZombiePacket.java,138
zombie/network/packets/hit/AttackVars.java,177
zombie/network/packets/hit/Bite.java,82
zombie/network/packets/hit/Character.java,152
zombie/network/packets/hit/Fall.java,69
zombie/network/packets/hit/Hit.java,84
zombie/network/packets/hit/HitCharacterPacket.java,98
zombie/network/packets/hit/HitInfo.java,103
zombie/network/packets/hit/IMovable.java,8
zombie/network/packets/hit/IPositional.java,8
zombie/network/packets/hit/Instance.java,35
zombie/network/packets/hit/MovingObject.java,164
zombie/network/packets/hit/NetObject.java,114
zombie/network/packets/hit/Perk.java,49
zombie/network/packets/hit/Player.java,197
zombie/network/packets/hit/PlayerBodyPart.java,64
zombie/network/packets/hit/PlayerHitPacket.java,72
zombie/network/packets/hit/PlayerHitPlayerPacket.java,99
zombie/network/packets/hit/PlayerHitSquarePacket.java,60
zombie/network/packets/hit/PlayerHitVehiclePacket.java,56
zombie/network/packets/hit/PlayerHitZombiePacket.java,100
zombie/network/packets/hit/PlayerItem.java,74
zombie/network/packets/hit/Square.java,101
zombie/network/packets/hit/Vehicle.java,62
zombie/network/packets/hit/VehicleHit.java,93
zombie/network/packets/hit/VehicleHitPacket.java,66
zombie/network/packets/hit/VehicleHitPlayerPacket.java,101
zombie/network/packets/hit/VehicleHitZombiePacket.java,99
zombie/network/packets/hit/Weapon.java,92
zombie/network/packets/hit/WeaponHit.java,72
zombie/network/packets/hit/Zombie.java,129
zombie/network/packets/hit/ZombieHitPlayerPacket.java,101
zombie/network/packets/vehicle/Physics.java,161
zombie/popman/DebugCommands.java,55
zombie/popman/LoadedAreas.java,167
zombie/popman/MPDebugInfo.java,454
zombie/popman/NetworkZombieList.java,36
zombie/popman/NetworkZombieManager.java,317
zombie/popman/NetworkZombiePacker.java,265
zombie/popman/NetworkZombieSimulator.java,377
zombie/popman/ObjectPool.java,100
zombie/popman/PlayerSpawns.java,75
zombie/popman/ZombieCountOptimiser.java,30
zombie/popman/ZombiePopulationManager.java,782
zombie/popman/ZombiePopulationRenderer.java,378
zombie/popman/ZombieTriggerXmlFile.java,11
zombie/profanity/Phonizer.java,28
zombie/profanity/ProfanityFilter.java,176
zombie/profanity/ProfanityTest.java,76
zombie/profanity/locales/Locale.java,389
zombie/profanity/locales/LocaleChinese.java,12
zombie/profanity/locales/LocaleEnglish.java,105
zombie/profanity/locales/LocaleGerman.java,25
zombie/radio/ChannelCategory.java,13
zombie/radio/GameMode.java,8
zombie/radio/RadioAPI.java,54
zombie/radio/RadioData.java,534
zombie/radio/RadioDebugConsole.java,189
zombie/radio/RadioTranslationData.java,206
zombie/radio/RadioXmlReader.java,474
zombie/radio/StorySounds/DataPoint.java,47
zombie/radio/StorySounds/EventSound.java,55
zombie/radio/StorySounds/SLSoundManager.java,171
zombie/radio/StorySounds/StoryEmitter.java,178
zombie/radio/StorySounds/StorySound.java,57
zombie/radio/StorySounds/StorySoundEvent.java,36
zombie/radio/ZomboidRadio.java,1063
zombie/radio/devices/DeviceData.java,1387
zombie/radio/devices/DeviceDataNetTypes.java,16
zombie/radio/devices/DeviceEmitter.java,5
zombie/radio/devices/DevicePresets.java,133
zombie/radio/devices/PresetEntry.java,34
zombie/radio/devices/WaveSignalDevice.java,67
zombie/radio/effects/LineEffectMemory.java,31
zombie/radio/globals/CompareMethod.java,11
zombie/radio/globals/CompareResult.java,8
zombie/radio/globals/EditGlobal.java,26
zombie/radio/globals/EditGlobalEvent.java,12
zombie/radio/globals/EditGlobalOps.java,8
zombie/radio/globals/RadioGlobal.java,32
zombie/radio/globals/RadioGlobalBool.java,51
zombie/radio/globals/RadioGlobalFloat.java,68
zombie/radio/globals/RadioGlobalInt.java,68
zombie/radio/globals/RadioGlobalString.java,51
zombie/radio/globals/RadioGlobalType.java,10
zombie/radio/globals/RadioGlobalsManager.java,129
zombie/radio/media/MediaData.java,198
zombie/radio/media/RecordedMedia.java,407
zombie/radio/script/ConditionContainer.java,105
zombie/radio/script/ConditionIter.java,12
zombie/radio/script/ExitOptionOld.java,61
zombie/radio/script/OperatorType.java,8
zombie/radio/script/RadioScriptEntry.java,52
zombie/radio/script/RadioScriptInfo.java,34
zombie/radio/scripting/DynamicRadioChannel.java,21
zombie/radio/scripting/RadioBroadCast.java,130
zombie/radio/scripting/RadioChannel.java,295
zombie/radio/scripting/RadioLine.java,62
zombie/radio/scripting/RadioScript.java,240
zombie/radio/scripting/RadioScriptManager.java,199
zombie/randomizedWorld/RandomizedWorldBase.java,924
zombie/randomizedWorld/randomizedBuilding/RBBar.java,117
zombie/randomizedWorld/randomizedBuilding/RBBasic.java,891
zombie/randomizedWorld/randomizedBuilding/RBBurnt.java,52
zombie/randomizedWorld/randomizedBuilding/RBBurntCorpse.java,61
zombie/randomizedWorld/randomizedBuilding/RBBurntFireman.java,72
zombie/randomizedWorld/randomizedBuilding/RBCafe.java,88
zombie/randomizedWorld/randomizedBuilding/RBClinic.java,134
zombie/randomizedWorld/randomizedBuilding/RBHairSalon.java,92
zombie/randomizedWorld/randomizedBuilding/RBKateAndBaldspot.java,167
zombie/randomizedWorld/randomizedBuilding/RBLooted.java,63
zombie/randomizedWorld/randomizedBuilding/RBOffice.java,139
zombie/randomizedWorld/randomizedBuilding/RBOther.java,57
zombie/randomizedWorld/randomizedBuilding/RBPileOCrepe.java,64
zombie/randomizedWorld/randomizedBuilding/RBPizzaWhirled.java,59
zombie/randomizedWorld/randomizedBuilding/RBSafehouse.java,126
zombie/randomizedWorld/randomizedBuilding/RBSchool.java,147
zombie/randomizedWorld/randomizedBuilding/RBShopLooted.java,141
