path,line,category,excerpt
zombie/iso/CellLoader.java,360,path_request,"WorldStreamer.instance.requestLargeAreaZip(int1, int2, IsoChunkMap.ChunkGridWidth / 2 + 2);"
zombie/iso/CellLoader.java,361,path_request,IsoChunk.bDoServerRequests = false;
zombie/iso/CellLoader.java,387,npc_update_hook,"LuaEventManager.triggerEvent(""OnPostMapLoad"", cell, int1, int2);"
zombie/iso/CellLoader.java,392,world_mutation,"private static void RecurseMultitileObjects(IsoCell cell, IsoGridSquare square1, IsoGridSquare square0, ArrayList<IsoPushableObject> arrayList) {"
zombie/iso/CellLoader.java,393,world_mutation,Iterator iterator = square0.getMovingObjects().iterator();
zombie/iso/CellLoader.java,429,world_mutation,IsoGridSquare square2 = cell.getGridSquare(
zombie/iso/CellLoader.java,437,world_mutation,IsoGridSquare square3 = cell.getGridSquare(
zombie/iso/CellLoader.java,445,world_mutation,private static void ConnectMultitileObjects(IsoCell cell) {
zombie/iso/CellLoader.java,453,allocation_in_hot,pushableObject.connectList = new ArrayList<>();
zombie/iso/CellLoader.java,457,world_mutation,IsoGridSquare square0 = cell.getGridSquare(
zombie/iso/CellLoader.java,469,world_mutation,IsoGridSquare square1 = cell.getGridSquare(
zombie/iso/CellLoader.java,478,world_mutation,"private static void AddObject(IsoGridSquare square, IsoObject object) {"
zombie/iso/CellLoader.java,487,world_mutation,"private static void AddSpecialObject(IsoGridSquare square, IsoObject object) {"
zombie/iso/ChunkSaveWorker.java,6,threading,import java.util.concurrent.ConcurrentLinkedQueue;
zombie/iso/ChunkSaveWorker.java,9,network,import zombie.network.GameServer;
zombie/iso/ChunkSaveWorker.java,14,allocation_in_hot,private final ArrayList<IsoChunk> tempList = new ArrayList<>();
zombie/iso/ChunkSaveWorker.java,15,threading,public ConcurrentLinkedQueue<IsoChunk> toSaveQueue = new ConcurrentLinkedQueue<>();
zombie/iso/ChunkSaveWorker.java,19,network,if (!GameServer.bServer) {
zombie/iso/ChunkSaveWorker.java,41,save_moddata,chunk0.Save(false);
zombie/iso/ChunkSaveWorker.java,60,save_moddata,chunk0.Save(false);
zombie/iso/ChunkSaveWorker.java,88,save_moddata,chunk.Save(false);
zombie/iso/ChunkSaveWorker.java,99,save_moddata,if (Core.getInstance().isNoSave()) {
zombie/iso/ContainerOverlays.java,7,save_moddata,import se.krka.kahlua.j2se.KahluaTableImpl;
zombie/iso/ContainerOverlays.java,8,save_moddata,import se.krka.kahlua.vm.KahluaTableIterator;
zombie/iso/ContainerOverlays.java,9,render,import zombie.core.textures.Texture;
zombie/iso/ContainerOverlays.java,12,network,import zombie.network.GameServer;
zombie/iso/ContainerOverlays.java,18,allocation_in_hot,private static final ArrayList<ContainerOverlays.ContainerOverlayEntry> tempEntries = new ArrayList<>();
zombie/iso/ContainerOverlays.java,21,save_moddata,private void parseContainerOverlayMapV0(KahluaTableImpl kahluaTableImpl0) {
zombie/iso/ContainerOverlays.java,22,save_moddata,for (Entry entry0 : kahluaTableImpl0.delegate.entrySet()) {
zombie/iso/ContainerOverlays.java,27,save_moddata,KahluaTableImpl kahluaTableImpl1 = (KahluaTableImpl)entry0.getValue();
zombie/iso/ContainerOverlays.java,29,save_moddata,for (Entry entry1 : kahluaTableImpl1.delegate.entrySet()) {
zombie/iso/ContainerOverlays.java,31,save_moddata,KahluaTableImpl kahluaTableImpl2 = (KahluaTableImpl)entry1.getValue();
zombie/iso/ContainerOverlays.java,33,save_moddata,if (kahluaTableImpl2.delegate.containsKey(1.0)) {
zombie/iso/ContainerOverlays.java,34,save_moddata,string2 = kahluaTableImpl2.rawget(1.0).toString();
zombie/iso/ContainerOverlays.java,38,save_moddata,if (kahluaTableImpl2.delegate.containsKey(2.0)) {
zombie/iso/ContainerOverlays.java,39,save_moddata,string3 = kahluaTableImpl2.rawget(2.0).toString();
zombie/iso/ContainerOverlays.java,51,save_moddata,private void parseContainerOverlayMapV1(KahluaTableImpl kahluaTableImpl0) {
zombie/iso/ContainerOverlays.java,52,save_moddata,KahluaTableIterator kahluaTableIterator0 = kahluaTableImpl0.iterator();
zombie/iso/ContainerOverlays.java,54,save_moddata,while (kahluaTableIterator0.advance()) {
zombie/iso/ContainerOverlays.java,55,save_moddata,String string0 = kahluaTableIterator0.getKey().toString();
zombie/iso/ContainerOverlays.java,59,save_moddata,KahluaTableImpl kahluaTableImpl1 = (KahluaTableImpl)kahluaTableIterator0.getValue();
zombie/iso/ContainerOverlays.java,60,save_moddata,KahluaTableIterator kahluaTableIterator1 = kahluaTableImpl1.iterator();
zombie/iso/ContainerOverlays.java,62,save_moddata,while (kahluaTableIterator1.advance()) {
zombie/iso/ContainerOverlays.java,63,save_moddata,KahluaTableImpl kahluaTableImpl2 = (KahluaTableImpl)kahluaTableIterator1.getValue();
zombie/iso/ContainerOverlays.java,64,save_moddata,"String string1 = kahluaTableImpl2.rawgetStr(""name"");"
zombie/iso/ContainerOverlays.java,65,save_moddata,"KahluaTableImpl kahluaTableImpl3 = (KahluaTableImpl)kahluaTableImpl2.rawget(""tiles"");"
zombie/iso/ContainerOverlays.java,67,save_moddata,containerOverlayEntry.manyItems = (String)kahluaTableImpl3.rawget(1);
zombie/iso/ContainerOverlays.java,68,save_moddata,containerOverlayEntry.fewItems = (String)kahluaTableImpl3.rawget(2);
zombie/iso/ContainerOverlays.java,86,save_moddata,public void addOverlays(KahluaTableImpl _overlayMap) {
zombie/iso/ContainerOverlays.java,106,world_mutation,IsoGridSquare square = obj.getSquare();
zombie/iso/ContainerOverlays.java,132,network,if (!StringUtils.isNullOrWhitespace(string0) && !GameServer.bServer && Texture.getSharedTexture(string0) == null) {
zombie/iso/ContainerOverlays.java,148,allocation_in_hot,public final ArrayList<ContainerOverlays.ContainerOverlayEntry> entries = new ArrayList<>();
zombie/iso/DiamondMatrixIterator.java,77,allocation_in_hot,"return new Vector2i(a - int0 + int1, int1 - 1);"
zombie/iso/DiamondMatrixIterator.java,84,allocation_in_hot,"return new Vector2i(a - int0 + this.size * 2 - int2, int2 - 1);"
zombie/iso/DiamondMatrixIterator.java,95,allocation_in_hot,"Vector2i vector2i0 = new Vector2i(0, a.y);"
zombie/iso/DiamondMatrixIterator.java,104,allocation_in_hot,"Vector2i vector2i1 = new Vector2i(a.y - this.size + 1, this.size - 1);"
zombie/iso/FireShader.java,9,render,import zombie.core.textures.TextureDraw;
zombie/iso/FireShader.java,15,render,private int FireTexture;
zombie/iso/FireShader.java,24,render,"this.FireTexture = ARBShaderObjects.glGetUniformLocationARB(int0, ""FireTexture"");"
zombie/iso/FireShader.java,29,render,if (this.FireTexture != -1) {
zombie/iso/FireShader.java,30,render,"ARBShaderObjects.glUniform1iARB(this.FireTexture, 0);"
zombie/iso/FireShader.java,36,render,"public void updateFireParams(TextureDraw var1, int var2, float float0) {"
zombie/iso/FireShader.java,38,render,GL13.glActiveTexture(33984);
zombie/iso/FireShader.java,39,render,particlesFire.getFireFlameTexture().bind();
zombie/iso/FireShader.java,44,render,if (this.FireTexture != -1) {
zombie/iso/FireShader.java,45,render,"ARBShaderObjects.glUniform1iARB(this.FireTexture, 0);"
zombie/iso/Helicopter.java,20,network,import zombie.network.GameClient;
zombie/iso/Helicopter.java,21,network,import zombie.network.GameServer;
zombie/iso/Helicopter.java,37,allocation_in_hot,protected Vector2 move = new Vector2();
zombie/iso/Helicopter.java,47,network,if (GameServer.bServer) {
zombie/iso/Helicopter.java,48,network,arrayList = GameServer.getPlayers();
zombie/iso/Helicopter.java,50,network,if (GameClient.bClient) {
zombie/iso/Helicopter.java,54,allocation_in_hot,arrayList = new ArrayList();
zombie/iso/Helicopter.java,94,network,if (GameClient.bClient) {
zombie/iso/Helicopter.java,98,network,if (GameServer.bServer) {
zombie/iso/Helicopter.java,99,network,if (!GameServer.Players.contains(this.target)) {
zombie/iso/Helicopter.java,176,network,if (GameServer.bServer) {
zombie/iso/Helicopter.java,177,network,ArrayList arrayList = GameServer.getPlayers();
zombie/iso/Helicopter.java,218,network,if (GameServer.bServer) {
zombie/iso/Helicopter.java,219,network,"GameServer.sendHelicopter(this.x, this.y, this.bActive);"
zombie/iso/Helicopter.java,228,network,if (!GameServer.bServer) {
zombie/iso/Helicopter.java,253,world_mutation,IsoGridSquare square = IsoPlayer.getInstance().getCurrentSquare();
zombie/iso/Helicopter.java,277,world_mutation,IsoGridSquare square = this.target.getCurrentSquare();
zombie/iso/Helicopter.java,299,network,if (GameServer.bServer) {
zombie/iso/Helicopter.java,300,network,"GameServer.sendHelicopter(this.x, this.y, this.bActive);"
zombie/iso/Helicopter.java,312,network,if (GameClient.bClient) {
zombie/iso/IsoCamera.java,9,network,import zombie.network.GameClient;
zombie/iso/IsoCamera.java,10,network,import zombie.network.GameServer;
zombie/iso/IsoCamera.java,45,network,if (!GameClient.bClient && !GameServer.bServer) {
zombie/iso/IsoCamera.java,248,allocation_in_hot,FakePos = new Vector2();
zombie/iso/IsoCamera.java,249,allocation_in_hot,FakePosVec = new Vector2();
zombie/iso/IsoCamera.java,265,world_mutation,public IsoGridSquare CamCharacterSquare;
zombie/iso/IsoCell.java,25,save_moddata,import se.krka.kahlua.vm.KahluaTable;
zombie/iso/IsoCell.java,38,path_request,import zombie.ai.astar.Mover;
zombie/iso/IsoCell.java,46,render,import zombie.core.SpriteRenderer;
zombie/iso/IsoCell.java,49,threading,import zombie.core.opengl.RenderThread;
zombie/iso/IsoCell.java,54,render,import zombie.core.textures.ColorInfo;
zombie/iso/IsoCell.java,55,render,import zombie.core.textures.Texture;
zombie/iso/IsoCell.java,56,render,import zombie.core.textures.TextureDraw;
zombie/iso/IsoCell.java,62,render,import zombie.debug.LineDrawer;
zombie/iso/IsoCell.java,88,network,import zombie.network.GameClient;
zombie/iso/IsoCell.java,89,network,import zombie.network.GameServer;
zombie/iso/IsoCell.java,103,world_mutation,public final class IsoCell {
zombie/iso/IsoCell.java,107,world_mutation,public ArrayList<IsoGridSquare> Trees = new ArrayList<>();
zombie/iso/IsoCell.java,108,world_mutation,static final ArrayList<IsoGridSquare> stchoices = new ArrayList<>();
zombie/iso/IsoCell.java,110,allocation_in_hot,public final ArrayList<IsoBuilding> BuildingList = new ArrayList<>();
zombie/iso/IsoCell.java,111,allocation_in_hot,private final ArrayList<IsoWindow> WindowList = new ArrayList<>();
zombie/iso/IsoCell.java,112,allocation_in_hot,private final ArrayList<IsoMovingObject> ObjectList = new ArrayList<>();
zombie/iso/IsoCell.java,113,allocation_in_hot,private final ArrayList<IsoPushableObject> PushableObjectList = new ArrayList<>();
zombie/iso/IsoCell.java,114,allocation_in_hot,"private final HashMap<Integer, BuildingScore> BuildingScores = new HashMap<>();"
zombie/iso/IsoCell.java,115,allocation_in_hot,private final ArrayList<IsoRoom> RoomList = new ArrayList<>();
zombie/iso/IsoCell.java,116,allocation_in_hot,private final ArrayList<IsoObject> StaticUpdaterObjectList = new ArrayList<>();
zombie/iso/IsoCell.java,117,allocation_in_hot,private final ArrayList<IsoZombie> ZombieList = new ArrayList<>();
zombie/iso/IsoCell.java,118,allocation_in_hot,private final ArrayList<IsoGameCharacter> RemoteSurvivorList = new ArrayList<>();
zombie/iso/IsoCell.java,119,allocation_in_hot,private final ArrayList<IsoMovingObject> removeList = new ArrayList<>();
zombie/iso/IsoCell.java,120,allocation_in_hot,private final ArrayList<IsoMovingObject> addList = new ArrayList<>();
zombie/iso/IsoCell.java,121,allocation_in_hot,private final ArrayList<IsoObject> ProcessIsoObject = new ArrayList<>();
zombie/iso/IsoCell.java,122,allocation_in_hot,private final ArrayList<IsoObject> ProcessIsoObjectRemove = new ArrayList<>();
zombie/iso/IsoCell.java,123,allocation_in_hot,private final ArrayList<InventoryItem> ProcessItems = new ArrayList<>();
zombie/iso/IsoCell.java,124,allocation_in_hot,private final ArrayList<InventoryItem> ProcessItemsRemove = new ArrayList<>();
zombie/iso/IsoCell.java,125,allocation_in_hot,private final ArrayList<IsoWorldInventoryObject> ProcessWorldItems = new ArrayList<>();
zombie/iso/IsoCell.java,126,allocation_in_hot,public final ArrayList<IsoWorldInventoryObject> ProcessWorldItemsRemove = new ArrayList<>();
zombie/iso/IsoCell.java,127,world_mutation,private final IsoGridSquare[][] gridSquares = new IsoGridSquare[4][IsoChunkMap.ChunkWidthInTiles * IsoChunkMap.ChunkWidthInTiles * 8];
zombie/iso/IsoCell.java,136,allocation_in_hot,public final ArrayList<IsoRoomLight> roomLights = new ArrayList<>();
zombie/iso/IsoCell.java,137,allocation_in_hot,private final ArrayList<IsoHeatSource> heatSources = new ArrayList<>();
zombie/iso/IsoCell.java,138,allocation_in_hot,public final ArrayList<BaseVehicle> addVehicles = new ArrayList<>();
zombie/iso/IsoCell.java,139,allocation_in_hot,public final ArrayList<BaseVehicle> vehicles = new ArrayList<>();
zombie/iso/IsoCell.java,145,allocation_in_hot,private final float[] nearestVisibleZombieDistSqr = new float[4];
zombie/iso/IsoCell.java,147,world_mutation,static ArrayList<IsoGridSquare> GridStack = null;
zombie/iso/IsoCell.java,153,world_mutation,private static final ArrayList<IsoGridSquare> ShadowSquares = new ArrayList<>(1000);
zombie/iso/IsoCell.java,154,world_mutation,private static final ArrayList<IsoGridSquare> MinusFloorCharacters = new ArrayList<>(1000);
zombie/iso/IsoCell.java,155,world_mutation,private static final ArrayList<IsoGridSquare> SolidFloor = new ArrayList<>(5000);
zombie/iso/IsoCell.java,156,world_mutation,private static final ArrayList<IsoGridSquare> ShadedFloor = new ArrayList<>(5000);
zombie/iso/IsoCell.java,157,world_mutation,private static final ArrayList<IsoGridSquare> VegetationCorpses = new ArrayList<>(5000);
zombie/iso/IsoCell.java,158,world_mutation,public static final IsoCell.PerPlayerRender[] perPlayerRender = new IsoCell.PerPlayerRender[4];
zombie/iso/IsoCell.java,159,allocation_in_hot,"private final int[] StencilXY = new int[]{0, 0, -1, 0, 0, -1, -1, -1, -2, -1, -1, -2, -2, -2, -3, -2, -2, -3, -3, -3};"
zombie/iso/IsoCell.java,160,allocation_in_hot,private final int[] StencilXY2z = new int[]{
zombie/iso/IsoCell.java,167,render,private Texture m_stencilTexture = null;
zombie/iso/IsoCell.java,169,allocation_in_hot,private final Vector2i diamondMatrixPos = new Vector2i();
zombie/iso/IsoCell.java,172,world_mutation,private IsoCell.SnowGridTiles snowGridTiles_Square;
zombie/iso/IsoCell.java,173,world_mutation,private IsoCell.SnowGridTiles[] snowGridTiles_Strip;
zombie/iso/IsoCell.java,174,world_mutation,private IsoCell.SnowGridTiles[] snowGridTiles_Edge;
zombie/iso/IsoCell.java,175,world_mutation,private IsoCell.SnowGridTiles[] snowGridTiles_Cove;
zombie/iso/IsoCell.java,176,world_mutation,private IsoCell.SnowGridTiles snowGridTiles_Enclosed;
zombie/iso/IsoCell.java,179,world_mutation,private IsoCell.SnowGrid snowGridCur;
zombie/iso/IsoCell.java,180,world_mutation,private IsoCell.SnowGrid snowGridPrev;
zombie/iso/IsoCell.java,193,save_moddata,final KahluaTable[] drag = new KahluaTable[4];
zombie/iso/IsoCell.java,194,allocation_in_hot,final ArrayList<IsoSurvivor> SurvivorList = new ArrayList<>();
zombie/iso/IsoCell.java,195,render,private static Texture texWhite;
zombie/iso/IsoCell.java,196,world_mutation,private static IsoCell instance;
zombie/iso/IsoCell.java,204,allocation_in_hot,private int[] rainX = new int[4];
zombie/iso/IsoCell.java,205,allocation_in_hot,private int[] rainY = new int[4];
zombie/iso/IsoCell.java,206,render,private Texture[] rainTextures = new Texture[5];
zombie/iso/IsoCell.java,209,allocation_in_hot,private float[] rainAlpha = new float[4];
zombie/iso/IsoCell.java,215,allocation_in_hot,final int[] unhideFloorsCounter = new int[4];
zombie/iso/IsoCell.java,218,allocation_in_hot,final ArrayList<ArrayList<IsoBuilding>> playerOccluderBuildings = new ArrayList<>(4);
zombie/iso/IsoCell.java,220,allocation_in_hot,final int[] playerWindowPeekingRoomId = new int[4];
zombie/iso/IsoCell.java,223,allocation_in_hot,final Vector2 tempCutawaySqrVector = new Vector2();
zombie/iso/IsoCell.java,224,allocation_in_hot,ArrayList<Integer> tempPrevPlayerCutawayRoomIDs = new ArrayList<>();
zombie/iso/IsoCell.java,225,allocation_in_hot,ArrayList<Integer> tempPlayerCutawayRoomIDs = new ArrayList<>();
zombie/iso/IsoCell.java,226,world_mutation,final IsoGridSquare[] lastPlayerSquare = new IsoGridSquare[4];
zombie/iso/IsoCell.java,229,allocation_in_hot,final Vector2[] lastPlayerAngle = new Vector2[4];
zombie/iso/IsoCell.java,232,allocation_in_hot,final ArrayList<ArrayList<IsoBuilding>> zombieOccluderBuildings = new ArrayList<>(4);
zombie/iso/IsoCell.java,234,world_mutation,final IsoGridSquare[] lastZombieSquare = new IsoGridSquare[4];
zombie/iso/IsoCell.java,236,allocation_in_hot,final ArrayList<ArrayList<IsoBuilding>> otherOccluderBuildings = new ArrayList<>(4);
zombie/iso/IsoCell.java,240,world_mutation,final ArrayList<IsoGridSquare> gridSquaresTempLeft = new ArrayList<>(100);
zombie/iso/IsoCell.java,241,world_mutation,final ArrayList<IsoGridSquare> gridSquaresTempRight = new ArrayList<>(100);
zombie/iso/IsoCell.java,250,threading,private Thread LightInfoUpdate = null;
zombie/iso/IsoCell.java,270,world_mutation,public IsoGridSquare getFreeTile(RoomDef def) {
zombie/iso/IsoCell.java,278,world_mutation,"IsoGridSquare square0 = this.getGridSquare(int1, int2, def.level);"
zombie/iso/IsoCell.java,293,world_mutation,IsoGridSquare square1 = stchoices.get(Rand.Next(stchoices.size()));
zombie/iso/IsoCell.java,353,world_mutation,"public IsoCell(int _width, int _height) {"
zombie/iso/IsoCell.java,363,allocation_in_hot,this.playerOccluderBuildings.add(new ArrayList<>(5));
zombie/iso/IsoCell.java,364,allocation_in_hot,this.zombieOccluderBuildings.add(new ArrayList<>(5));
zombie/iso/IsoCell.java,365,allocation_in_hot,this.otherOccluderBuildings.add(new ArrayList<>(5));
zombie/iso/IsoCell.java,368,threading,WorldReuserThread.instance.run();
zombie/iso/IsoCell.java,471,world_mutation,"public void CalculateVertColoursForTile(IsoGridSquare sqThis, int x, int y, int zz, int playerIndex) {"
zombie/iso/IsoCell.java,472,los_call,"IsoGridSquare square0 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 0, 0, 1) ? sqThis.nav[IsoDirections.NW.index()] : null;"
zombie/iso/IsoCell.java,473,los_call,"IsoGridSquare square1 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 1, 0, 1) ? sqThis.nav[IsoDirections.N.index()] : null;"
zombie/iso/IsoCell.java,474,los_call,"IsoGridSquare square2 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 2, 0, 1) ? sqThis.nav[IsoDirections.NE.index()] : null;"
zombie/iso/IsoCell.java,475,los_call,"IsoGridSquare square3 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 2, 1, 1) ? sqThis.nav[IsoDirections.E.index()] : null;"
zombie/iso/IsoCell.java,476,los_call,"IsoGridSquare square4 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 2, 2, 1) ? sqThis.nav[IsoDirections.SE.index()] : null;"
zombie/iso/IsoCell.java,477,los_call,"IsoGridSquare square5 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 1, 2, 1) ? sqThis.nav[IsoDirections.S.index()] : null;"
zombie/iso/IsoCell.java,478,los_call,"IsoGridSquare square6 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 0, 2, 1) ? sqThis.nav[IsoDirections.SW.index()] : null;"
zombie/iso/IsoCell.java,479,los_call,"IsoGridSquare square7 = !IsoGridSquare.getMatrixBit(sqThis.visionMatrix, 0, 1, 1) ? sqThis.nav[IsoDirections.W.index()] : null;"
zombie/iso/IsoCell.java,486,render,private Texture getStencilTexture() {
zombie/iso/IsoCell.java,487,render,if (this.m_stencilTexture == null) {
zombie/iso/IsoCell.java,488,render,"this.m_stencilTexture = Texture.getSharedTexture(""media/mask_circledithernew.png"");"
zombie/iso/IsoCell.java,491,render,return this.m_stencilTexture;
zombie/iso/IsoCell.java,494,render,public void DrawStencilMask() {
zombie/iso/IsoCell.java,495,render,Texture texture = this.getStencilTexture();
zombie/iso/IsoCell.java,496,render,if (texture != null) {
zombie/iso/IsoCell.java,501,render,int0 -= texture.getWidth() / (2 / Core.TileScale);
zombie/iso/IsoCell.java,502,render,int1 -= texture.getHeight() / (2 / Core.TileScale);
zombie/iso/IsoCell.java,509,render,texture.renderstrip(
zombie/iso/IsoCell.java,512,render,"texture.getWidth() * Core.TileScale,"
zombie/iso/IsoCell.java,513,render,"texture.getHeight() * Core.TileScale,"
zombie/iso/IsoCell.java,527,render,this.StencilX2 = this.StencilX1 + texture.getWidth() * Core.TileScale;
zombie/iso/IsoCell.java,528,render,this.StencilY2 = this.StencilY1 + texture.getHeight() * Core.TileScale;
zombie/iso/IsoCell.java,533,world_mutation,"IsoCell.s_performance.isoCellRenderTiles.invokeAndMeasure(this, _MaxHeight, IsoCell::renderTilesInternal);"
zombie/iso/IsoCell.java,539,threading,RenderThread.invokeOnRenderContext(this::initTileShaders);
zombie/iso/IsoCell.java,545,world_mutation,IsoCell.PerPlayerRender perPlayerRenderx = this.getPerPlayerRenderAt(int0);
zombie/iso/IsoCell.java,560,world_mutation,IsoCell.s_performance.renderTiles.recalculateAnyGridStacks.start();
zombie/iso/IsoCell.java,563,world_mutation,IsoCell.s_performance.renderTiles.recalculateAnyGridStacks.end();
zombie/iso/IsoCell.java,565,world_mutation,IsoCell.s_performance.renderTiles.flattenAnyFoliage.start();
zombie/iso/IsoCell.java,567,world_mutation,IsoCell.s_performance.renderTiles.flattenAnyFoliage.end();
zombie/iso/IsoCell.java,575,world_mutation,IsoGridSquare square = GridStack.get(int3);
zombie/iso/IsoCell.java,581,world_mutation,IsoCell.s_performance.renderTiles.performRenderTiles.start();
zombie/iso/IsoCell.java,583,world_mutation,IsoCell.s_performance.renderTiles.performRenderTiles.end();
zombie/iso/IsoCell.java,590,world_mutation,IsoCell.s_performance.renderTiles.renderDebugPhysics.start();
zombie/iso/IsoCell.java,592,world_mutation,IsoCell.s_performance.renderTiles.renderDebugPhysics.end();
zombie/iso/IsoCell.java,593,world_mutation,IsoCell.s_performance.renderTiles.renderDebugLighting.start();
zombie/iso/IsoCell.java,595,world_mutation,IsoCell.s_performance.renderTiles.renderDebugLighting.end();
zombie/iso/IsoCell.java,612,world_mutation,private IsoCell.PerPlayerRender getPerPlayerRenderAt(int int0) {
zombie/iso/IsoCell.java,614,world_mutation,perPlayerRender[int0] = new IsoCell.PerPlayerRender();
zombie/iso/IsoCell.java,620,world_mutation,"private void recalculateAnyGridStacks(IsoCell.PerPlayerRender perPlayerRenderx, int int5, int int0, long long0) {"
zombie/iso/IsoCell.java,638,world_mutation,IsoGridSquare square0 = null;
zombie/iso/IsoCell.java,669,world_mutation,"IsoGridSquare square1 = this.ChunkMap[int0].getGridSquare(int7, int6, int4);"
zombie/iso/IsoCell.java,744,world_mutation,"private void flattenAnyFoliage(IsoCell.PerPlayerRender perPlayerRenderx, int int3) {"
zombie/iso/IsoCell.java,772,world_mutation,"private void performRenderTiles(IsoCell.PerPlayerRender perPlayerRenderx, int int1, int int3, long long0) {"
zombie/iso/IsoCell.java,786,world_mutation,IsoCell.s_performance.renderTiles.PperformRenderTilesLayer pperformRenderTilesLayer = IsoCell.s_performance.renderTiles.performRenderTilesLayers
zombie/iso/IsoCell.java,797,render,"IsoWater.getInstance().render(GridStack, false);"
zombie/iso/IsoCell.java,804,world_mutation,IsoGridSquare square0 = GridStack.get(int2);
zombie/iso/IsoCell.java,808,world_mutation,if (!square0.getStaticMovingObjects().isEmpty()) {
zombie/iso/IsoCell.java,824,world_mutation,for (int int5 = 0; int5 < square0.getMovingObjects().size(); int5++) {
zombie/iso/IsoCell.java,825,world_mutation,IsoMovingObject movingObject = square0.getMovingObjects().get(int5);
zombie/iso/IsoCell.java,829,render,if (!BaseVehicle.RENDER_TO_TEXTURE) {
zombie/iso/IsoCell.java,875,render,"IsoPuddles.getInstance().render(SolidFloor, int0);"
zombie/iso/IsoCell.java,879,render,"IsoWater.getInstance().render(null, true);"
zombie/iso/IsoCell.java,909,render,pperformRenderTilesLayer.luaOnPostFloorLayerDraw.start();
zombie/iso/IsoCell.java,910,npc_update_hook,"LuaEventManager.triggerEvent(""OnPostFloorLayerDraw"", int0);"
zombie/iso/IsoCell.java,911,render,pperformRenderTilesLayer.luaOnPostFloorLayerDraw.end();
zombie/iso/IsoCell.java,920,world_mutation,IsoGridSquare square1 = VegetationCorpses.get(int6);
zombie/iso/IsoCell.java,928,render,"ImprovedFog.startRender(int3, int0);"
zombie/iso/IsoCell.java,933,world_mutation,IsoGridSquare square2 = MinusFloorCharacters.get(int7);
zombie/iso/IsoCell.java,934,world_mutation,IsoGridSquare square3 = square2.nav[IsoDirections.S.index()];
zombie/iso/IsoCell.java,935,world_mutation,IsoGridSquare square4 = square2.nav[IsoDirections.E.index()];
zombie/iso/IsoCell.java,946,render,"CorpseFlies.render(square2.x, square2.y, square2.z);"
zombie/iso/IsoCell.java,958,render,ImprovedFog.endRender();
zombie/iso/IsoCell.java,967,world_mutation,IsoGridSquare square = ShadowSquares.get(int0);
zombie/iso/IsoCell.java,969,world_mutation,for (int int1 = 0; int1 < square.getMovingObjects().size(); int1++) {
zombie/iso/IsoCell.java,970,world_mutation,IsoMovingObject movingObject0 = square.getMovingObjects().get(int1);
zombie/iso/IsoCell.java,983,world_mutation,for (int int2 = 0; int2 < square.getStaticMovingObjects().size(); int2++) {
zombie/iso/IsoCell.java,984,world_mutation,IsoMovingObject movingObject1 = square.getStaticMovingObjects().get(int2);
zombie/iso/IsoCell.java,996,render,TextureDraw.GenericDrawer genericDrawer = WorldSimulation.getDrawer(int0);
zombie/iso/IsoCell.java,997,render,SpriteRenderer.instance.drawGeneric(genericDrawer);
zombie/iso/IsoCell.java,1001,world_mutation,"private void renderDebugLighting(IsoCell.PerPlayerRender perPlayerRenderx, int int1) {"
zombie/iso/IsoCell.java,1010,world_mutation,IsoGridSquare square = GridStack.get(int2);
zombie/iso/IsoCell.java,1027,los_call,"if (IsoGridSquare.getMatrixBit(square.visionMatrix, 0, 0, byte0)) {"
zombie/iso/IsoCell.java,1028,render,"LineDrawer.drawLine(float0, float1, float2, float3, 1.0F, 0.0F, 0.0F, 1.0F, 0);"
zombie/iso/IsoCell.java,1031,los_call,"if (IsoGridSquare.getMatrixBit(square.visionMatrix, 0, 1, byte0)) {"
zombie/iso/IsoCell.java,1032,render,"LineDrawer.drawLine(float2, float3, float4, float5, 1.0F, 0.0F, 0.0F, 1.0F, 0);"
zombie/iso/IsoCell.java,1035,los_call,"if (IsoGridSquare.getMatrixBit(square.visionMatrix, 0, 2, byte0)) {"
zombie/iso/IsoCell.java,1036,render,"LineDrawer.drawLine(float4, float5, float6, float7, 1.0F, 0.0F, 0.0F, 1.0F, 0);"
zombie/iso/IsoCell.java,1039,los_call,"if (IsoGridSquare.getMatrixBit(square.visionMatrix, 1, 2, byte0)) {"
zombie/iso/IsoCell.java,1040,render,"LineDrawer.drawLine(float6, float7, float8, float9, 1.0F, 0.0F, 0.0F, 1.0F, 0);"
zombie/iso/IsoCell.java,1043,los_call,"if (IsoGridSquare.getMatrixBit(square.visionMatrix, 2, 2, byte0)) {"
zombie/iso/IsoCell.java,1044,render,"LineDrawer.drawLine(float8, float9, float10, float11, 1.0F, 0.0F, 0.0F, 1.0F, 0);"
zombie/iso/IsoCell.java,1047,los_call,"if (IsoGridSquare.getMatrixBit(square.visionMatrix, 2, 1, byte0)) {"
zombie/iso/IsoCell.java,1048,render,"LineDrawer.drawLine(float10, float11, float12, float13, 1.0F, 0.0F, 0.0F, 1.0F, 0);"
